,Année_construction,Logement,Coût_chauffage,Surface_habitable_logement,Etiquette_DPE,Periode_construction,Coût_total_5_usages,Code_postal_(BAN),Adresse_(BAN)
13262,1970.0,ancien,609.0,71.2,E,1961 - 1970,1079.0,69008.0,75 Rue Philippe Fabia 69008 Lyon
13263,2016.0,ancien,406.2,64.6,C,Après 2010,718.1,69008.0,31 Rue Pierre Delore 69008 Lyon
13264,1961.0,ancien,245.8,67.0,C,1961 - 1970,827.6,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13265,1948.0,ancien,922.6,106.7,D,Avant 1960,1764.3,69008.0,63 Rue Paul Cazeneuve 69008 Lyon
13269,1961.0,ancien,201.8,55.0,C,1961 - 1970,725.5,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13270,1961.0,ancien,289.8,79.0,C,1961 - 1970,929.6,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13276,1948.0,ancien,463.7,55.0,E,Avant 1960,911.1,69008.0,75 Rue Philippe Fabia 69008 Lyon
13277,1958.0,ancien,781.8,54.0,E,Avant 1960,1292.8,69008.0,43 Rue Philippe Fabia 69008 Lyon
13278,1948.0,ancien,1540.5,60.0,F,Avant 1960,1807.7,69008.0,7 Avenue Jean Mermoz 69008 Lyon
13279,1948.0,ancien,596.0,66.4,D,Avant 1960,1055.5,69008.0,47 Avenue Paul Santy 69008 Lyon
13281,1961.0,ancien,201.8,55.0,C,1961 - 1970,725.5,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13282,1961.0,ancien,242.1,66.0,C,1961 - 1970,819.1,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13284,1948.0,ancien,726.6,64.7,D,Avant 1960,1152.5,69008.0,47 Avenue Paul Santy 69008 Lyon
13285,1948.0,ancien,524.2,69.0,D,Avant 1960,850.0,69008.0,244 Avenue Paul Santy 69008 Lyon
13287,1982.0,ancien,176.0,35.2,D,1981 - 1990,606.0,69008.0,2 Avenue Paul Santy 69008 Lyon
13289,1961.0,ancien,242.1,66.0,C,1961 - 1970,819.1,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13292,1989.0,ancien,802.4,97.3,C,1981 - 1990,1283.8,69008.0,2 Place Louis Lebret 69008 Lyon
13293,1991.0,ancien,504.7,83.7,C,1991 - 2000,980.3,69008.0,15 Rue Antoine Lumière 69008 Lyon
13297,1960.0,ancien,691.1,55.6,D,Avant 1960,1090.7,69008.0,172 Rue Challemel Lacour 69008 Lyon
13298,2006.0,ancien,673.6,117.1,C,2001 - 2010,1273.7,69008.0,106 Rue Professeur Beauvisage 69008 Lyon
13300,1990.0,ancien,454.8,67.1,C,1981 - 1990,824.8,69008.0,4 Place Louis Lebret 69008 Lyon
13301,1955.0,ancien,939.1,83.1,E,Avant 1960,1353.0,69008.0,99 Avenue Jean Mermoz 69008 Lyon
13302,2002.0,ancien,378.1,86.7,C,2001 - 2010,826.3,69008.0,44 Avenue Paul Santy 69008 Lyon
13305,1956.0,ancien,668.9,44.2,D,Avant 1960,898.0,69008.0,17 Rue Henri Pensier 69008 Lyon
13308,2006.0,ancien,256.8,56.9,C,2001 - 2010,610.0,69008.0,106 Rue Professeur Beauvisage 69008 Lyon
13309,2012.0,ancien,490.7,59.3,C,Après 2010,830.0,69008.0,64 Avenue Général Frère 69008 Lyon
13311,2001.0,ancien,536.1,83.0,C,2001 - 2010,910.1,69008.0,66 Boulevard Jean XXIII 69008 Lyon
13316,1961.0,ancien,245.8,67.0,C,1961 - 1970,827.6,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13318,1948.0,ancien,260.2,74.6,D,Avant 1960,1099.0,69008.0,45 Rue Maryse Bastié 69008 Lyon
13324,1999.0,ancien,409.2,30.1,D,1991 - 2000,745.5,69008.0,28 Rue Saint Gervais 69008 Lyon
13326,1983.0,ancien,731.9,74.6,D,1981 - 1990,1144.8,69008.0,33 Boulevard Jean XXIII 69008 Lyon
13327,2006.0,ancien,257.4,55.9,C,2001 - 2010,607.1,69008.0,106 Rue Professeur Beauvisage 69008 Lyon
13328,1958.0,ancien,521.2,64.0,E,Avant 1960,1079.1,69008.0,31 Rue Philippe Fabia 69008 Lyon
13330,1947.0,ancien,1270.2,127.0,C,Avant 1960,1672.7,69008.0,12 Rue Thomas Blanchet 69008 Lyon
13331,2000.0,ancien,1019.4,102.0,C,1991 - 2000,1422.2,69008.0,12 Rue Auguste Pinton 69008 Lyon
13332,1961.0,ancien,201.8,55.0,C,1961 - 1970,725.5,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13333,1968.0,ancien,913.1,77.8,E,1961 - 1970,1345.0,69008.0,67 Rue Pierre Delore 69008 Lyon
13334,1960.0,ancien,1286.0,68.0,F,Avant 1960,1756.0,69008.0,48bis Rue Saint Maurice 69008 Lyon
13335,1961.0,ancien,289.8,79.0,C,1961 - 1970,929.6,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13338,2015.0,ancien,239.4,65.0,C,Après 2010,439.8,69008.0,25 Avenue Jean Mermoz 69008 Lyon
13340,1948.0,ancien,1349.4,66.0,G,Avant 1960,1858.8,69008.0,8 Rue Jean Perréal 69008 Lyon
13343,1948.0,ancien,1362.0,78.7,E,Avant 1960,1650.5,69008.0,31 Rue Jules Cambon 69008 Lyon
13344,2006.0,ancien,257.4,55.9,C,2001 - 2010,607.1,69008.0,106 Rue Professeur Beauvisage 69008 Lyon
13345,1961.0,ancien,201.8,55.0,C,1961 - 1970,725.5,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13346,1961.0,ancien,242.1,66.0,C,1961 - 1970,819.1,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13348,1961.0,ancien,242.1,66.0,C,1961 - 1970,819.1,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13349,1989.0,ancien,469.6,27.0,E,1981 - 1990,756.1,69008.0,37 Boulevard Jean XXIII 69008 Lyon
13351,1961.0,ancien,242.1,66.0,C,1961 - 1970,819.1,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13353,1953.0,ancien,1943.4,74.7,F,Avant 1960,2207.2,69008.0,5 Rue Commandant Pégout 69008 Lyon
13354,1961.0,ancien,289.8,79.0,C,1961 - 1970,929.6,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13355,2006.0,ancien,500.4,92.5,C,2001 - 2010,999.6,69008.0,106 Rue Professeur Beauvisage 69008 Lyon
13356,1955.0,ancien,743.0,65.9,E,Avant 1960,1174.0,69008.0,47 Rue Thomas Blanchet 69008 Lyon
13357,1961.0,ancien,242.1,66.0,C,1961 - 1970,819.1,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13358,1999.0,ancien,450.1,72.3,C,1991 - 2000,886.2,69008.0,45 Rue Saint Romain 69008 Lyon
13360,1948.0,ancien,548.3,68.1,D,Avant 1960,822.3,69008.0,79 Rue Philippe Fabia 69008 Lyon
13363,1914.0,ancien,457.0,68.7,D,Avant 1960,710.0,69008.0,3 Rue Joseph Chapelle 69008 Lyon
13365,2022.0,ancien,247.9,75.2,C,Après 2010,557.8,69008.0,130 Rue Challemel Lacour 69008 Lyon
13367,1961.0,ancien,242.1,66.0,C,1961 - 1970,819.1,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13368,1970.0,ancien,1305.9,73.1,E,1961 - 1970,1804.4,69008.0,13 Rue Saint Agnan 69008 Lyon
13372,1961.0,ancien,201.8,55.0,C,1961 - 1970,725.5,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13374,1970.0,ancien,1357.0,98.1,D,1961 - 1970,1704.0,69008.0,92 Rue Maryse Bastié 69008 Lyon
13375,1961.0,ancien,154.1,42.0,C,1961 - 1970,601.1,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13376,2006.0,ancien,256.8,56.9,C,2001 - 2010,610.0,69008.0,106 Rue Professeur Beauvisage 69008 Lyon
13377,1961.0,ancien,242.1,66.0,C,1961 - 1970,819.1,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13378,1960.0,ancien,908.0,73.0,E,Avant 1960,1368.0,69008.0,47 Rue Marius Berliet 69008 Lyon
13382,2011.0,ancien,339.0,42.2,D,Après 2010,839.0,69008.0,7 Rue Saint Agnan 69008 Lyon
13383,1970.0,ancien,1014.1,63.5,E,1961 - 1970,1260.1,69008.0,14 Rue Saint Nestor 69008 Lyon
13387,1961.0,ancien,154.1,42.0,C,1961 - 1970,601.1,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13390,1961.0,ancien,245.8,67.0,C,1961 - 1970,827.6,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13392,1948.0,ancien,726.6,64.7,D,Avant 1960,1152.5,69008.0,47 Avenue Paul Santy 69008 Lyon
13393,1948.0,ancien,833.7,42.0,G,Avant 1960,1146.3,69008.0,69 Rue Philippe Fabia 69008 Lyon
13395,1970.0,ancien,710.4,121.0,D,1961 - 1970,1270.5,69008.0,93 Rue Marius Berliet 69008 Lyon
13396,1961.0,ancien,201.8,55.0,C,1961 - 1970,725.5,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13397,1999.0,ancien,710.5,96.0,C,1991 - 2000,1066.7,69008.0,32 Rue Auguste Pinton 69008 Lyon
13403,1970.0,ancien,557.9,75.2,D,1961 - 1970,1203.9,69008.0,82 Rue Jean Sarrazin 69008 Lyon
13411,1961.0,ancien,201.8,55.0,C,1961 - 1970,725.5,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13412,1948.0,ancien,951.8,67.7,F,Avant 1960,1530.1,69008.0,6 Rue Jean Perréal 69008 Lyon
13417,1948.0,ancien,636.1,66.0,E,Avant 1960,1140.5,69008.0,47 Avenue Paul Santy 69008 Lyon
13419,1962.0,ancien,1324.1,71.4,F,1961 - 1970,1830.4,69008.0,144 Avenue Général Frère 69008 Lyon
13427,2006.0,ancien,547.1,107.9,C,2001 - 2010,1104.4,69008.0,106 Rue Professeur Beauvisage 69008 Lyon
13429,2006.0,ancien,499.2,66.7,C,2001 - 2010,897.9,69008.0,20 Rue Saint Agnan 69008 Lyon
13430,1969.0,ancien,593.1,65.2,D,1961 - 1970,837.1,69008.0,72 Avenue Général Frère 69008 Lyon
13432,1970.0,ancien,504.8,81.3,D,1961 - 1970,1072.3,69008.0,17 Rue Auguste Chollat 69008 Lyon
13438,2012.0,ancien,136.6,42.2,C,Après 2010,336.1,69008.0,23 Rue Jacqueline Auriol 69008 Lyon
13441,1948.0,ancien,726.6,64.7,D,Avant 1960,1152.5,69008.0,47 Avenue Paul Santy 69008 Lyon
13444,1960.0,ancien,820.5,68.8,E,Avant 1960,1609.1,69008.0,65 Rue Pierre Delore 69008 Lyon
13445,1961.0,ancien,242.1,66.0,C,1961 - 1970,819.1,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13448,2004.0,ancien,373.0,84.8,D,2001 - 2010,884.0,69008.0,28 Rue Pierre Delore 69008 Lyon
13450,1961.0,ancien,245.8,67.0,C,1961 - 1970,827.6,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13451,1997.0,ancien,173.2,67.6,C,1991 - 2000,414.6,69008.0,32 Rue Professeur Ranvier 69008 Lyon
13453,2008.0,ancien,468.4,79.7,C,2001 - 2010,780.1,69008.0,73 Rue Maryse Bastié 69008 Lyon
13455,1960.0,ancien,1055.0,212.0,C,Avant 1960,1621.0,69008.0,2 Rue Professeur Ranvier 69008 Lyon
13456,1981.0,ancien,1080.7,101.7,D,1981 - 1990,1404.0,69008.0,19 Rue Saint Mathieu 69008 Lyon
13458,1900.0,ancien,1020.0,42.1,F,Avant 1960,1233.0,69008.0,21bis Rue Xavier Privas 69008 Lyon
13461,1948.0,ancien,543.4,57.7,D,Avant 1960,985.7,69008.0,55 Rue Pierre Delore 69008 Lyon
13463,1996.0,ancien,401.0,74.3,C,1991 - 2000,921.0,69008.0,29 Rue Saint Nestor 69008 Lyon
13465,2022.0,ancien,281.4,74.4,C,Après 2010,588.5,69008.0,130 Rue Challemel Lacour 69008 Lyon
13466,2006.0,ancien,553.8,73.6,C,2001 - 2010,1055.6,69008.0,9 Rue Saint Mathieu 69008 Lyon
13468,1970.0,ancien,523.6,64.0,D,1961 - 1970,938.2,69008.0,47 Avenue Paul Santy 69008 Lyon
13470,1958.0,ancien,1699.4,78.0,F,Avant 1960,2059.2,69008.0,220 Avenue Paul Santy 69008 Lyon
13475,1961.0,ancien,242.1,66.0,C,1961 - 1970,819.1,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13481,1951.0,ancien,464.0,58.5,C,Avant 1960,705.0,69008.0,92 Rue Croix-Barret 69008 Lyon
13482,1961.0,ancien,201.8,55.0,C,1961 - 1970,725.5,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13483,1960.0,ancien,929.2,48.3,E,Avant 1960,1318.2,69008.0,113 Rue Marius Berliet 69008 Lyon
13484,2008.0,ancien,623.0,66.3,D,2001 - 2010,988.5,69008.0,73 Rue Maryse Bastié 69008 Lyon
13485,2009.0,ancien,315.8,39.7,C,2001 - 2010,597.8,69008.0,14 Rue Antoine Dumont 69008 Lyon
13487,1970.0,ancien,1615.1,138.1,D,1961 - 1970,1940.3,69008.0,104 Cours Albert Thomas 69008 Lyon
13488,1981.0,ancien,1381.0,103.1,D,1981 - 1990,1740.2,69008.0,19 Rue Saint Mathieu 69008 Lyon
13489,2006.0,ancien,1120.4,125.9,C,2001 - 2010,1788.2,69008.0,106 Rue Professeur Beauvisage 69008 Lyon
13491,1961.0,ancien,201.8,55.0,C,1961 - 1970,725.5,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13494,1960.0,ancien,549.0,75.7,D,Avant 1960,1203.0,69008.0,84 Rue Jean Sarrazin 69008 Lyon
13497,2006.0,ancien,518.1,75.3,C,2001 - 2010,947.9,69008.0,6 Rue Saint Firmin 69008 Lyon
13498,1961.0,ancien,154.1,42.0,C,1961 - 1970,601.1,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13499,2006.0,ancien,727.7,125.9,C,2001 - 2010,1363.5,69008.0,106 Rue Professeur Beauvisage 69008 Lyon
13500,1961.0,ancien,242.1,66.0,C,1961 - 1970,819.1,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13501,1947.0,ancien,741.6,62.0,D,Avant 1960,1140.9,69008.0,23 Rue Général Gouraud 69008 Lyon
13502,2008.0,ancien,217.4,72.0,C,2001 - 2010,762.8,69008.0,57 Rue Maryse Bastié 69008 Lyon
13503,1961.0,ancien,154.1,42.0,C,1961 - 1970,601.1,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13504,1961.0,ancien,242.1,66.0,C,1961 - 1970,819.1,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13505,1961.0,ancien,201.8,55.0,C,1961 - 1970,725.5,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13508,1960.0,ancien,891.5,56.0,E,Avant 1960,1292.3,69008.0,150 Avenue Paul Santy 69008 Lyon
13511,2013.0,ancien,249.2,41.7,C,Après 2010,535.9,69008.0,17 Rue Edouard Nieuport 69008 Lyon
13517,1969.0,ancien,550.1,77.2,C,1961 - 1970,917.8,69008.0,70 Avenue Général Frère 69008 Lyon
13519,1948.0,ancien,280.4,41.5,D,Avant 1960,649.6,69008.0,35 Rue Pierre Delore 69008 Lyon
13520,2004.0,ancien,547.2,43.1,D,2001 - 2010,948.9,69008.0,30 Rue Pierre Delore 69008 Lyon
13522,1964.0,ancien,1023.4,51.6,E,1961 - 1970,1383.6,69008.0,18 Rue Thomas Blanchet 69008 Lyon
13524,2012.0,ancien,399.6,23.5,D,Après 2010,645.5,69008.0,64 Avenue Général Frère 69008 Lyon
13526,1959.0,ancien,486.0,42.0,D,Avant 1960,862.0,69008.0,34 Rue Professeur Tavernier 69008 Lyon
13527,1957.0,ancien,445.0,65.3,C,Avant 1960,789.0,69008.0,47 Rue Thomas Blanchet 69008 Lyon
13528,1959.0,ancien,462.0,42.0,D,Avant 1960,810.0,69008.0,26 Rue Professeur Tavernier 69008 Lyon
13529,1962.0,ancien,1186.9,62.9,F,1961 - 1970,1503.0,69008.0,13 Rue Saint Agnan 69008 Lyon
13530,1967.0,ancien,629.0,57.0,D,1961 - 1970,1010.0,69008.0,186 Rue Professeur Beauvisage 69008 Lyon
13531,1930.0,ancien,1827.0,140.3,D,Avant 1960,2328.0,69008.0,10 Impasse Claude Jourdan 69008 Lyon
13532,1947.0,ancien,1613.1,179.0,C,Avant 1960,2181.7,69008.0,8 Rue Thomas Blanchet 69008 Lyon
13533,1959.0,ancien,1044.0,62.0,E,Avant 1960,1510.0,69008.0,46 Rue Professeur Tavernier 69008 Lyon
13535,1959.0,ancien,1214.0,122.0,D,Avant 1960,1707.0,69008.0,68 Rue Maryse Bastié 69008 Lyon
13536,1959.0,ancien,665.0,48.0,D,Avant 1960,1022.0,69008.0,22 Rue Professeur Tavernier 69008 Lyon
13537,1959.0,ancien,665.0,48.0,D,Avant 1960,1022.0,69008.0,22 Rue Professeur Tavernier 69008 Lyon
13538,1966.0,ancien,980.9,66.3,D,1961 - 1970,1316.0,69008.0,83 Rue Jean Sarrazin 69008 Lyon
13539,1948.0,ancien,490.1,33.1,E,Avant 1960,897.2,69008.0,58 Avenue Paul Santy 69008 Lyon
13540,1967.0,ancien,2257.6,207.0,D,1961 - 1970,2792.5,69008.0,19 Rue Jean Perréal 69008 Lyon
13545,1966.0,ancien,1386.7,66.4,F,1961 - 1970,1774.4,69008.0,81 Rue Jean Sarrazin 69008 Lyon
13546,1959.0,ancien,1349.0,53.0,F,Avant 1960,1738.0,69008.0,46 Rue Professeur Tavernier 69008 Lyon
13547,1966.0,ancien,896.0,57.0,E,1961 - 1970,1281.0,69008.0,164 Rue Professeur Beauvisage 69008 Lyon
13548,2007.0,ancien,459.0,61.1,C,2001 - 2010,836.0,69008.0,17 Avenue Paul Santy 69008 Lyon
13549,2006.0,ancien,287.7,70.2,C,2001 - 2010,690.5,69008.0,106 Rue Professeur Beauvisage 69008 Lyon
13550,2006.0,ancien,671.5,116.7,C,2001 - 2010,1270.1,69008.0,106 Rue Professeur Beauvisage 69008 Lyon
13557,1983.0,ancien,1631.3,76.0,F,1981 - 1990,2060.9,69008.0,22 Rue Saint Mathieu 69008 Lyon
13560,1949.0,ancien,71.0,23.0,C,Avant 1960,340.0,69008.0,168 Rue Challemel Lacour 69008 Lyon
13561,2006.0,ancien,256.8,56.9,C,2001 - 2010,610.0,69008.0,106 Rue Professeur Beauvisage 69008 Lyon
13566,1945.0,ancien,672.0,55.0,E,Avant 1960,1103.0,69008.0,112 Rue Professeur Beauvisage 69008 Lyon
13573,1989.0,ancien,392.0,25.7,F,1981 - 1990,828.0,69008.0,13 Rue Maryse Bastié 69008 Lyon
13574,2006.0,ancien,536.6,47.0,D,2001 - 2010,693.9,69008.0,2 Rue Saint Hippolyte 69008 Lyon
13576,1989.0,ancien,64.6,32.2,C,1981 - 1990,424.2,69008.0,26 Rue Saint Nestor 69008 Lyon
13577,2005.0,ancien,116.6,21.8,C,2001 - 2010,388.1,69008.0,4 Rue Maryse Bastié 69008 Lyon
13581,2009.0,ancien,557.0,58.0,D,2001 - 2010,921.7,69008.0,3 Rue Xavier Privas 69008 Lyon
13583,2022.0,ancien,192.0,57.7,C,Après 2010,458.8,69008.0,130 Rue Challemel Lacour 69008 Lyon
13587,1949.0,ancien,1914.7,110.0,E,Avant 1960,2400.6,69008.0,35 Rue Saint Gervais 69008 Lyon
13588,1960.0,ancien,964.1,68.0,E,Avant 1960,1323.6,69008.0,54 Impasse Colonel Lamy 69008 Lyon
13589,2001.0,ancien,439.7,51.0,C,2001 - 2010,796.1,69008.0,62 Avenue Paul Santy 69008 Lyon
13594,1951.0,ancien,534.0,58.5,C,Avant 1960,809.0,69008.0,92 Rue Croix-Barret 69008 Lyon
13603,2003.0,ancien,257.2,46.7,C,2001 - 2010,642.6,69008.0,4 Rue Antoine Lumière 69008 Lyon
13604,1949.0,ancien,409.0,25.8,E,Avant 1960,620.0,69008.0,168 Rue Challemel Lacour 69008 Lyon
13606,1948.0,ancien,511.9,65.4,C,Avant 1960,865.1,69008.0,18bis Rue Jules Valensaut 69008 Lyon
13607,1986.0,ancien,1013.8,126.0,C,1981 - 1990,1643.5,69008.0,10 Rue Antoine Lumière 69008 Lyon
13610,1961.0,ancien,201.8,55.0,C,1961 - 1970,725.5,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13611,1999.0,ancien,627.0,71.4,D,1991 - 2000,1057.0,69008.0,28 Rue Saint Gervais 69008 Lyon
13612,2004.0,ancien,249.3,49.3,D,2001 - 2010,638.9,69008.0,28 Rue Pierre Delore 69008 Lyon
13615,1953.0,ancien,1300.0,79.7,E,Avant 1960,1567.5,69008.0,86bis Rue Pierre Delore 69008 Lyon
13617,1997.0,ancien,125.4,19.1,D,1991 - 2000,426.8,69008.0,1 Rue Santos Dumont 69008 Lyon
13621,1970.0,ancien,899.2,79.9,D,1961 - 1970,1347.5,69008.0,78 Avenue Général Frère 69008 Lyon
13623,1949.0,ancien,199.0,20.4,D,Avant 1960,423.0,69008.0,168 Rue Challemel Lacour 69008 Lyon
13624,2008.0,ancien,319.6,43.1,D,2001 - 2010,706.3,69008.0,22 Rue Professeur Ranvier 69008 Lyon
13629,1960.0,ancien,1057.5,49.6,E,Avant 1960,1362.9,69008.0,145 Avenue Paul Santy 69008 Lyon
13631,2008.0,ancien,221.3,64.5,B,2001 - 2010,489.1,69008.0,77 Avenue Général Frère 69008 Lyon
13632,2013.0,ancien,162.0,42.0,C,Après 2010,395.0,69008.0,137 Rue Marius Berliet 69008 Lyon
13634,2004.0,ancien,237.4,66.3,D,2001 - 2010,686.5,69008.0,28 Rue Pierre Delore 69008 Lyon
13636,1961.0,ancien,289.8,79.0,C,1961 - 1970,929.6,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13642,2012.0,ancien,282.9,36.9,C,Après 2010,534.5,69008.0,100 Rue Maryse Bastié 69008 Lyon
13646,2006.0,ancien,732.8,125.0,C,2001 - 2010,1471.3,69008.0,73 Rue Maryse Bastié 69008 Lyon
13647,1967.0,ancien,959.0,94.8,E,1961 - 1970,1473.0,69008.0,82 Rue Jean Sarrazin 69008 Lyon
13648,1948.0,ancien,178.9,55.9,D,Avant 1960,649.3,69008.0,77 Rue Philippe Fabia 69008 Lyon
13650,2005.0,ancien,553.0,70.0,C,2001 - 2010,949.0,69008.0,72 Boulevard Jean XXIII 69008 Lyon
13651,1961.0,ancien,201.8,55.0,C,1961 - 1970,725.5,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13652,1964.0,ancien,467.0,58.0,D,1961 - 1970,875.0,69008.0,3 Rue Joseph Chapelle 69008 Lyon
13653,1985.0,ancien,363.9,48.3,D,1981 - 1990,790.1,69008.0,36 Rue Saint Gervais 69008 Lyon
13654,1987.0,ancien,774.4,52.2,E,1981 - 1990,1198.5,69008.0,37 Rue Saint Mathieu 69008 Lyon
13657,1948.0,ancien,957.2,69.9,E,Avant 1960,1410.2,69008.0,144 Avenue Général Frère 69008 Lyon
13658,1960.0,ancien,1695.5,67.0,F,Avant 1960,1977.3,69008.0,190 Avenue Général Frère 69008 Lyon
13660,1950.0,ancien,1052.2,67.2,E,Avant 1960,1466.9,69008.0,56 Rue Jules Valensaut 69008 Lyon
13664,1990.0,ancien,477.5,71.3,C,1981 - 1990,854.2,69008.0,4 Place Louis Lebret 69008 Lyon
13665,2011.0,ancien,327.8,45.4,C,Après 2010,530.0,69008.0,23 Rue Jacqueline Auriol 69008 Lyon
13666,1961.0,ancien,242.1,66.0,C,1961 - 1970,819.1,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13667,1965.0,ancien,945.4,69.6,E,1961 - 1970,1162.8,69008.0,1 Avenue Paul Santy 69008 Lyon
13668,1961.0,ancien,242.1,66.0,C,1961 - 1970,819.1,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13669,1998.0,ancien,769.0,68.3,D,1991 - 2000,1211.0,69008.0,40 Rue Antoine Lumière 69008 Lyon
13670,1999.0,ancien,446.4,67.6,C,1991 - 2000,912.1,69008.0,40bis Rue Antoine Lumière 69008 Lyon
13672,1992.0,ancien,539.4,85.9,C,1991 - 2000,1215.0,69008.0,12 Rue Antoine Lumière 69008 Lyon
13673,1995.0,ancien,232.0,20.0,E,1991 - 2000,558.5,69008.0,1 Rue Santos Dumont 69008 Lyon
13674,1950.0,ancien,614.1,40.0,E,Avant 1960,908.3,69008.0,7 Rue Stéphane Coignet 69008 Lyon
13676,1947.0,ancien,570.3,32.3,E,Avant 1960,834.0,69008.0,4 Rue Saint Maurice 69008 Lyon
13677,1949.0,ancien,127.0,23.0,C,Avant 1960,377.0,69008.0,168 Rue Challemel Lacour 69008 Lyon
13678,1947.0,ancien,345.8,31.9,D,Avant 1960,604.4,69008.0,4 Rue Saint Maurice 69008 Lyon
13679,1983.0,ancien,191.0,80.4,C,1981 - 1990,764.0,69008.0,120 Avenue Général Frère 69008 Lyon
13680,1948.0,ancien,1260.8,68.5,E,Avant 1960,1628.5,69008.0,159 Rue Challemel Lacour 69008 Lyon
13681,1961.0,ancien,242.1,66.0,C,1961 - 1970,819.1,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13685,1961.0,ancien,242.1,66.0,C,1961 - 1970,819.1,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13690,2008.0,ancien,266.8,61.0,C,2001 - 2010,386.1,69008.0,55 Rue Maryse Bastié 69008 Lyon
13691,2012.0,ancien,443.3,63.7,C,Après 2010,799.4,69008.0,64 Avenue Général Frère 69008 Lyon
13694,1958.0,ancien,519.0,64.0,E,Avant 1960,1152.0,69008.0,51 Rue Philippe Fabia 69008 Lyon
13695,1958.0,ancien,332.3,44.0,E,Avant 1960,866.1,69008.0,15bis Rue Philippe Fabia 69008 Lyon
13697,1961.0,ancien,242.1,66.0,C,1961 - 1970,819.1,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13703,2002.0,ancien,314.7,40.1,D,2001 - 2010,645.2,69008.0,29 Rue Edouard Nieuport 69008 Lyon
13704,2022.0,ancien,207.5,59.8,C,Après 2010,479.2,69008.0,130 Rue Challemel Lacour 69008 Lyon
13706,2006.0,ancien,542.6,105.6,C,2001 - 2010,1091.5,69008.0,106 Rue Professeur Beauvisage 69008 Lyon
13707,1961.0,ancien,201.8,55.0,C,1961 - 1970,725.5,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13711,1961.0,ancien,245.8,67.0,C,1961 - 1970,827.6,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13712,1995.0,ancien,96.0,17.9,E,1991 - 2000,431.0,69008.0,5 Rue Saint Agnan 69008 Lyon
13713,1987.0,ancien,778.9,52.2,E,1981 - 1990,1203.0,69008.0,37 Rue Saint Mathieu 69008 Lyon
13716,1950.0,ancien,1311.7,31.0,G,Avant 1960,1557.7,69008.0,7 Rue Stéphane Coignet 69008 Lyon
13717,1990.0,ancien,458.0,73.9,C,1981 - 1990,934.0,69008.0,62 Avenue Général Frère 69008 Lyon
13718,2006.0,ancien,77.7,18.2,D,2001 - 2010,366.6,69008.0,3 Rue Xavier Privas 69008 Lyon
13719,2011.0,ancien,402.0,54.3,D,Après 2010,778.0,69008.0,92 Rue Pierre Delore 69008 Lyon
13723,1989.0,ancien,705.0,125.1,C,1981 - 1990,1225.1,69008.0,34 Rue Docteur Bonhomme 69008 Lyon
13724,1961.0,ancien,289.8,79.0,C,1961 - 1970,929.6,69008.0,33 Rue Thomas Blanchet 69008 Lyon
13725,2022.0,ancien,232.6,57.7,C,Après 2010,505.2,69008.0,130 Rue Challemel Lacour 69008 Lyon
13726,1966.0,ancien,836.3,66.2,D,1961 - 1970,1171.4,69008.0,79 Rue Jean Sarrazin 69008 Lyon
